Número do Termo;Nome da Organização;Nome do Projeto;Tipo de Termo;Portaria que Rege;CNPJ da OSC;Data de Início;Data de Encerramento;Vigência em Meses;Total do Projeto;Valor Repassado;Conta Específica Prevista;É transição?;Processo SEI de Celebração;Processo SEI de Prestação de Contas;Endereço do Projeto;SEI do Plano de Trabalho;SEI do Orçamento Anual;Tem contrapartida?
TFM/096/2024/SMDHC/CPPI;Associação Comunitária Santa Luzia;Projeto Viva Idoso;Fomento;;1,26699E+11;16/07/2024;15/11/2024;4;80000;80000;;;6,0742E+15;6,0742E+15;;;;
TFM/101/2024/SMDHC/CPM;Instituto Braulino de Souza Nascimento;"Apoio ao projeto Vozes Renascidas: Arte e Resiliência
Feminina";Fomento;;4,31369E+13;12/07/2024;11/09/2024;2;50000;50000;;;6,0742E+15;6,0742E+15;;;;
TFM/097/2024/SMDHC/CPPI;ONG S.E.H. Social - Saúde, Educação e Habitação;Projeto: Melhores amigos (Oficinas de fortalecimentos de vínculos sociais e comunitários, lazer, esporte e cultura);Fomento;;2,52421E+13;08/07/2024;07/01/2025;6;300000;300000;;;6,0742E+15;6,0742E+15;;;;
TFM/116/2024/SMDHC/CPJ;Associação Beneficente Comunitária Eloim Tzevaot;Jovem Cidadão: Rumo à Equidade Social;Fomento;;3,77896E+13;24/07/2024;23/11/2024;4;200000;200000;;;6,0742E+15;6,0742E+15;;;;
TFM/109/2024/SMDHC/CPM;Associação de Moradores Parck;Mãos que Transformam;Fomento;;2,00372E+13;22/07/2024;21/10/2024;3;100000;100000;;;6,0742E+15;6,0742E+15;;;;
TFM/108/2024/SMDHC/CPM;Associação Cultural Recreativa Esportiva Bloco do Beco;Além dos Muros: Práticas de educação pela arte e abordagem de gênero e raça como garantia de direito à saúde mental;Fomento;;6,04242E+12;01/08/2024;31/07/2025;12;300000;300000;;;6,0742E+15;6,0742E+15;;;;
TFM/115/2024/SMDHC/DEDH;Associação Vida em Ação;Projeto Cantantes;Fomento;;7,00197E+12;18/07/2024;17/01/2025;6;113120;113120;;;6,0742E+15;6,0742E+15;;;;
TFM/100/2024/SMDHC/CPM;Instituto Pra Cima Zona Leste;Mulheres Maras;Fomento;;3,92775E+13;01/07/2024;31/07/2024;1;60000;60000;;;6,0742E+15;6,0742E+15;;;;
TFM/117/2024/SMDHC/CPPI;Instituto Pinheiro;Oficinas para a Terceira Idade – Instituto Pinheiro;Fomento;;1,05629E+13;05/08/2024;04/08/2025;12;28319,51;28319,51;;;6,0742E+15;6,0742E+15;;;;
TFM/102/2024/SMDHC/CPLGBTI;Casarão Brasil - Associação LGBTI;Evento 47ª feira de artes da Vila Madalena;Fomento;;1,00135E+13;15/07/2024;14/10/2024;3;100000;100000;;;6,0742E+15;6,0742E+15;;;;
TFM/099/2024/SMDHC/CPM;Instituto ABIHPEC;Projeto De Bem Com Você;Fomento;;1,94982E+13;10/07/2024;09/11/2024;4;200000;200000;;;6,0742E+15;6,0742E+15;;;;
TFM/107/2024/SMDHC/CPJ;Instituto Sou Mais Jovem;Prêmio Jovem - 23ª Edição;Fomento;;2,28624E+13;25/07/2024;24/12/2024;5;400000;400000;;;6,0742E+15;6,0742E+15;;;;
ACP/001/2024/SMDHC/CPJ;GOYN - United Way Brasil;Juventudes Potentes;Acordo de Cooperação;;4,73585E+12;13/06/2024;12/06/2026;24;0;0;;;6,0742E+15;-;;;;
TFM/030/2024/SMDHC/FUMCAD;ABEC: Associação Brasileira de Educação e Cultura;Roda Gigante;Fomento;;6,09824E+13;01/08/2024;31/05/2025;10;35200;30700;;;6,0742E+15;6,0742E+15;;;;
TCL/029/2022/SMADS/CPM;Fundação Francisca Franco;CDCM - Francisca Franco ;Colaboração;;6,26613E+13;01/08/2024;31/01/2027;30;1631321,4;924415,46;;;6,0742E+15;6,0742E+15;;;;
TCL/025/2022/SMADS/CPM;Centro de Integração Assistencial e Profissional São Patrício;Centro de Defesa e Convivência da Mulher - CDCM Casa Zizi;Colaboração;;2,92844E+12;31/07/2024;31/01/2027;30;1270712,1;720070,19;;;6,0742E+15;6,0742E+15;;;;
TFM/123/2024/SMDHC/CPPI;CIP: Congregação Israelita Paulista;Projeto Núcleo de Convivência da Maturidade;Fomento;;6,07661E+13;15/08/2024;14/02/2025;6;250000;250000;;;6,0742E+15;6,0742E+15;;;;
TFM/132/2024/SMDHC/CPCA;Associação de Educação e Novas Tecnologias Phorte;Capacitar servidores e colaboradores que atuam no atendimento às crianças por meio de cursos na modalidade a distância nas temáticas voltados para a formação integral em Direitos Humanos.;Fomento;;4,20986E+13;16/08/2024;15/04/2025;8;1980000;1980000;;;6,0742E+15;6,0742E+15;;;;
TFM/104/2024/SMDHC/CPCA;Instituto Sorrir para Vida;Sorriso Feliz - Fase I;Fomento;;9,66539E+12;02/09/2024;01/09/2026;24;240000;120000;;;6,0742E+15;6,0742E+15;;;;
TFM/112/2024/SMDHC/FMID;SOBEST: Sociedade Beneficiente e Educacional São Tiago;Informática para idosos em Situação de Vulnerabilidade;Fomento;;6,056E+13;01/09/2024;30/11/2025;15;297344,63;243554,42;;;6,0742E+15;6,0742E+15;;;;
TFM/118/2024/SMDHC/CPM;Instituto Um Novo Olhar;Projeto Basta de Violência;Fomento;;4,43356E+13;12/08/2024;11/02/2025;6;150000;150000;;;6,0742E+15;6,0742E+15;;;;
TFM/120/2024/SMDHC/CPM;Instituto Um Novo Olhar;Inclusão social para 20 mulheres expostas à violência doméstica;Fomento;;4,43356E+13;20/08/2024;19/02/2025;6;200000;200000;;;6,0742E+15;6,0742E+15;;;;
TFM/131/2024/SMDHC/FUMCAD;IOK: Instituto Olga Kos de Inclusão Social;AKAI - Karatê e Taekwondo para inclusão;Fomento;;8,74568E+12;01/09/2024;31/08/2025;12;531865,48;531865,48;;;6,0742E+15;6,0742E+15;;;;
TFM/138/2024/SMDHC/FUMCAD;IOS: Instituto da Oportunidade Social;"Jovens do Amanhã - ""Formados e preparados em TI para as profissoes do futuro"" Edição Zona Norte";Fomento;;2,44928E+12;01/09/2024;31/08/2025;12;584626;584626;;;6,0742E+15;6,0742E+15;;;;
TFM/141/2024/SMDHC/FUMCAD;Instituto Reciclar / Instituto de Reciclagem do Adolescente;Tecnologias para o Futuro ;Fomento;;7,50121E+11;01/09/2024;31/08/2026;24;1684740,13;825609,6;;;6,0742E+15;6,0742E+15;;;;
TFM/111/2024/SMDHC/FUMCAD;Instituto Alicerce;Educando para a Vida;Fomento;;3,45215E+13;01/09/2024;30/06/2026;22;1414244,82;832244,38;;;6,0742E+15;6,0742E+15;;;;
TFM/137/2024/SMDHC/CPM;Instituto Conhecer Brasil;COLORINDO SONHOS: Da Superação ao Sucesso no Empreendedorismo de Maquiagem;Fomento;;1,71863E+12;02/09/2024;01/07/2025;10;300000;300000;;;6,0742E+15;6,0742E+15;;;;
TFM/142/2024/SMDHC/FUMCAD;Doutores da Alegria - Arte na Promoção da Saúde, na Formação e no Desenvolvimento Social;Doutores da Alegria – Do direito à arte ao direito de brincar;Fomento;;4,91904E+11;01/09/2024;31/08/2025;12;507804,85;507804,85;;;6,0742E+15;6,0742E+15;;;;
TFM/079/2024/SMDHC/FMID;OSIP: Organização Social Identidade Periférica;OSIP: Organização Social Identidade Periférica;Fomento;;2,87358E+13;01/08/2024;31/07/2025;12;300000;300000;;;6,0742E+15;6,0742E+15;;;;
TFM/133/2024/SMDHC/DPS;Instituto Ikone Liga Social Global;SPCidade de Brincar – Piloto Urbanismo Social;Fomento;;3,74376E+13;22/08/2024;21/03/2025;7;1000000;1000000;;;6,0742E+15;6,0742E+15;;;;
TFM/129/2024/SMDHC/COSAN;Associação Tonkiri Voa;Nutrindo Corpos e Almas;Fomento;;4,39438E+13;22/08/2024;21/08/2025;12;250000;250000;;;6,0742E+15;6,0742E+15;;;;
TFM/106/2024/SMDHC/CPPSR;Associação Rede Rua;Evento - II Encontro Latino Americano de Mulheres em Situação de rua;Fomento;;3,22154E+12;05/08/2024;04/08/2025;12;150000;150000;;;6,0742E+15;6,0742E+15;;;;
TFM/134/2024/SMDHC/CPIPTD;DIEESE: Departamento Intersindical de Estatística e Estudos Socioeconômicos;"Mapeamento dos trabalhadores ambulantes do município de São
Paulo";Fomento;;6,0965E+13;01/09/2024;31/08/2025;12;180000;180000;;;6,0742E+15;6,0742E+15;;;;
TFM/119/2024/SMDHC/CPIR;Instituto de Educação e Tecnologia Vale do Ribeira;"Apoio ao projeto ""Capoeira nas Escolas: Dos Quilombos às Salas de Aula""";Fomento;;7,93992E+12;12/08/2024;11/05/2025;9;150000;150000;;;6,0742E+15;6,0742E+15;;;;
TFM/127/2024/SMDHC/COSAN;CREN: Centro de Recuperação e Educação Nutricional / Salus Associação para a Saúde - Núcleo Salus Paulista;Ciência Cidadã: Implementação da Política e Sistema Municipal de Vigilância em Segurança Alimentar e Nutricional;Fomento;;7,1733E+13;26/08/2024;25/02/2025;6;200000;200000;;;6,0742E+15;6,0742E+15;;;;
TFM/126/2024/SMDHC/DEDH;SEFRAS - Ação Social Franciscana;Educação em direitos humanos, com foco em gênero e mulher, para o grupo Respeita às Minas!;Fomento;;1,18611E+13;01/10/2024;31/07/2025;10;100000;100000;;;6,0742E+15;6,0742E+15;;;;
TFM/121/2024/SMDHC/CPPSR;Instituto Avisa Lá - Formação Continuada de Educadores;Estabelecer e materializar uma parceria para a construção de promover o Projeto Remida, com participação de entidades privadas e públicas, brasileiras e argentinas, voltada à efetivação da cidadania e participação social.;Fomento;;5,71825E+13;26/08/2024;25/02/2025;6;76798,85;76798,85;;;6,0742E+15;6,0742E+15;;;;
TFM/143/2024/SMDHC/CPPSR;Clube de Mães do Brasil;Ações Pro Banho;Fomento;;7,34909E+13;02/09/2024;01/09/2025;12;290919,96;290919,96;;;6,0742E+15;6,0742E+15;;;;
TFM/125/2024/SMDHC/CPD;Associação Rede Rua;Orientação, acompanhamento socioassistencial e trabalho de redução de danos com pessoas em situação de rua da região central do município de São Paulo;Fomento;;3,22154E+12;19/08/2024;18/02/2025;6;50000;50000;;;6,0742E+15;6,0742E+15;;;;
TFM/139/2024/SMDHC/CPIPTD;Associação Cultural Comunidade Criativa ;OCUP.Arte Campos Elísios – Festival de Empreendedorismo e Economia Criativa, na região dos Campos Elíseos. Temos como objetivo atuar como uma plataforma para a promoção de direitos humanos através da inclusão social, econômica e política de pessoas imigrantes e refugiadas que vivem na cidade de São Paulo;Fomento;;8,48792E+12;28/08/2024;27/11/2024;3;160000;160000;;;6,0742E+15;6,0742E+15;;;;
